CAMPAIGN_ID,NAME,VARIATION_NAME,PERCENTAGE_DISCOUNT
140589c73d4c8434cc92c297442a7f50,25/03/19 - 25text4 - Women Core + Power <W4V6V>,10% off: W4V6V,15
f2d23905f0e459c7b943237d61ae4951,FR - 14/05/20 - New Collection Launch - 10% - A/B Test,Commander,
b4a4f97d0c543da09c898071f7e0cdbb,03/10/17 - Mean Girls Day - Free Pink Gin (MSN version),Birthday Version,
0bdcde370c69bda46992c6014dce5f6a,24/01/19 Burns night - 15% off,,15
7998b9a4ed01d2cae2fd3b922fb38c80,DE - 11/10/2018 - 1st Birthday/ 1. Geburtstag ALL,Variant 1,25
e4100b36c50a3afc8a7fd329dd26807e,17/12/17 - Recommended Bouquet - Festive Charm,Variant 1,0
80f52affb225247ade489160bf4e0754,16/03/17 - Mother's Day Edit - take 2,Variant 1,10
166ef228f2d4adc21d7f424c8bf8ad0d,20/12/19 - last xmas delivery - text email - 15%,CVJ74,15
4223e5b8d50074f85f3904e6d06ee66f,19/05/20 - Most Loved by you - zerocode - A/B,Lifestyle,0
6e70b1f79dab19a16ff44ea3857e7369,14/05/18 - £5 off next purchase April cohort RESEND,Text,
ad35abde1efaa2dd083c778a20a33f87,13/02/17 - Last chance VDAY 15% - MEN,Variant 1,15
790bf414e44b6ee9c3fa4a4240693607,FR- 16/05/19 Gifts for her 10€ FTS,With Prices,
ee3e6a5b39b42c269062ccc594656479,25/10/18 The Harper + plant banner - 15% off,Hero no text,15
7b098fa05d3b460550c6c95455e3cca1,040620TEXT7 - REST  - 15%,15%,15
721a32e633e1df3c9bd19e9b07f6c1ff,11/02/19 - mvday5a - Bought last vday 15%,Mention bought last year: WDW35,15
bbb3de4c82cb75a21dd9436b3e2c5fb5,FR 13/06/20 Mday service recovery,Covid,
1da42481b751d9b97137fe72fa46eb12,03/05/18 - Ella Occasions Email,Variant 1,0
c1f1aa9af76e92c15813c62145eb6c56,DE - 31/07/20 - Text Email - Rest,rest,10
4c43e0d92f11b11ae427562df3719825,23/08 - Free chocs,Variant 1,
4b44341b85636316220968cf20c94582,04/04/19 - PERFECT PAIRINGS - 10% off,Variant 1,10
348a19c1255eddb80e98d56a1265bc4b,07/11/17 - World Kindness Day - LV FTP,Variant 1,0
3660d2970fe3bf003fa6492176516d10,DE - 21/07/20 - LV: Evie + Maite Kelly - zerocode,LV 0%,0
a636b05307b97a0284f3455ef77fcf41,"DE - 17/11/2019 - tree launch, seg 0",variante 1,15
c7d538567e2c45484d5c7de22eb6dd6b,DE - 28/07/20 - Roses + meanings  - 10%,WITH stem breakdown,10
7def56f23daa0e8968d25bc73ba5c7e7,11/04/19 - TULIPS - zero,Variant 1,0
54c9148d8db7d17d88c01d027745679e,21/10/19 - Rewards - 30 day - 1st reminder,GIF: TREAT4YOU,15
b7d82bb3ef859aefd99ec28181dd3cd1,03/10/17 - Mean Girls Day - Free Pink Gin,Variant 1,
076be6977063f9582720977cf6ddb15d,05/03/18 - 7wmdaytext KSJ72 15% off Dave recommendation,OLD copy,15
36cf944671d74b7d763088adac6904d8,21/05/18 - 10% peonies push - Android,Rich push,15
056d9d11df4f5af7dc6ac68b57064ba7,050520TEXT3 - AT RISK,15%,15
4404225f234566012cff742afda19958,20/11/18 Mini Tree Launch - winner,Product Des.,0
d44fd7e8abea2e8cc7664f2fc86920cb,01/02/19 Lapsed text email - 25% off Non-opens,Discount in SL + Short copy: HGQ62,25
714e33a137132a17bfce050a6e89963a,12/11 15% Flash sale,Quote w/ Monet,15
3343a1e1dc26d412ac2e0085a482ee35,"21/01 NOW Survey (Not used, but correct postcodes)",Variant 1,
8ff58d304f4e85b90955ff1665bd69b2,1st purchase programme - Mention Me £5/£10,,0
84465150683f2905617613568685ff3a,17/10/18 Daisy Push- IAM,Control Group,15
5023fc6d962a3e0b46a5735430b08a2a,17/12 - Last Free Delivery (£10 off) RESEND,Variant 1,
01ad482396d28dc2df4c96ce89c5bb67,FR - 11/06/20 - FDay Opt Out,0%,
43c5c954ce4ef44702b2f946a9009a06,1st purchase programme - postal address collection,Control Group,20
ffdae2fa16b853584deac8456d95dd6f,23/02/17 - Vday followup - occasions driver,Variant 1,25
8332b628c30215caab666959a5f49a30,11/06/20 - Calming Scents - zerocode,No blog,0
03b417e0fc61a2b56d375d7755af1e9b,"Occasion reminder - Men, -3 days",Zerocode,0
2584041ade105d55ed2fdb79b2bd7e2e,28/03/19 - 28text3 - Women Scored 9/10 NPS + reviewed 5*,Variant 1,15
9f11b47c09285a2ed9801d790ab83769,01/06/18 - Customer NPD followup,25% off,15
8d9fe12ec0a9326ffb6eb1e629bfb30a,"21/07/2019 -  yellow blooms, 15% off, seg 2,3",Ecom,15
fa2815f02f597d0da810d7f3ce0b5c73,FR- 08/02/18 - Last few days to order your Vday bouquet - Men only,Emoji,0
27dcd0716941fd1390ef6fc44788c532,FR - 18/08/20 - Text Email - Lapsed,Lapsed,15
bdcb921930fd32f121f22558183ff101,"DE 09/07/2019 - Anne, Pref 2/3, 5 Euro off",Variant 3,
3367ccca63b794f757aca7c4a75abdc1,DE - 25/02/20 - Harper Pastell colours - 10%,variante 1,10
23fa7951f3e298d674ee3d8cb8d46711,2nd purchase programme - Subscription driver (£10 off),Variant 1,
89b8ee74c4e10b7d21466658bb72cd7f,28/03/19 - 28text10 - Women FTS,Variant 1,
7a9f19a3910c37798a86a1611a873a14,0912TEXT6 - ALREADY MADE XMAS ORDER THIS YEAR (ONE ORDER ONLY FOR THIS XMAS) - 15% OFF - LUCY (personal tone in subject line),Personal SL,15
50a8ee9ac37b2b0cd99c0d21ac2642f3,DE - 23/02/20 - New FTP - 10%,variante 1,10
678b3952757e815c5385cd7ac86b4174,02/03 - Last Chance for Free Delivery for Mother's Day (men),Door,
92d5ddceccfa882767ecbfe33c5523be,DE - 19/01/20 - Mood Booster - 15%,variante 1,15
c8ca7f9c9d58cb808a65bc9b8acbf2cd,16/12 - Last Free Delivery (£10 off),Variant 1,
6f6b285ea24e496a1e2417cffd2fd1c9,11/12/19 - HV MW - 15%,Normal,15
25baf9f34d0fdff34c37e46ca0da4ca2,13/02 - 25% flash sale + mega last chance for Valentine's Day,Last Chance,25
33ab8e7f2e91ac3d179f66a6a674e02a,04/03 - We're running out!,Variant 1,0
c576384f23318396f12e44ff686172ef,Prime for Push (Account Page),Control Group,15
49f619ec2288b572d497acf21d002351,4th purchase programme - Subscription driver (£10 off),CI 2019,
93413a37aa5f0877a2ddf0498bac706a,Confirm cancellation (en) - 2.0,Variant 1,15
1011928c3fb6eb4493dbd6eec225605b,FR - 12/02/20 - TEXT1 Lapsed - text email <3J99>,,25
2bcd8ce1b4ab97a5355bcdd0ec900ec5,25/10/19 Push notification - Android 15% off,: SALETIME,25
1548fe0b26e65f53b4c0163af4bae83f,Password reset (en) - 2.0,,15
3157bf75a64d9ccc00c46115902d7be1,30/12/19 - New Years Celebration - The Piper - £10,,
7b77b22116efbbcfc599a24c36783fda,DE - 06/09/20 - Push - iOS - 10%,10%,10
9b3afa2fbd05b5bbf8e4231a5b1024fd,DE - 28/07/20 - Roses + meanings  - zerocode,WITHOUT stem breakdown,0
40dfad4f0383014054b2b031052afdea,18/06/20 - Rosie + Soleil - NL (editorial) - 0%,Editorial,0
ce5a78c48aa8788fe67c36d543e09dbf,1st purchase programme - web to app (25% offer),,0
619233f64751bc0d0401ca99e8c65789,16/12/18 Rose by colour - 10% off,Variant 1,10
36844d45037bb371073707a8c79abc35,13/12/17 SL TEST - 6xmastext - 10% - KJ34S,Joy to their door,10
928ec1a6ac6a083c8378a3453c0c673e,DE - CRM 3PP save 3 occasions - 5 euro off,Control Group,10
acffc60350626b8db12ebf6b07dc94a4,13/12/17 SL TEST - 3xmastext - 10% - 6YR5H,Last Christmas,15
e6e0dfe7c5b140598d7ded55ed253f3a,06/09 - Posy party refresh (Ireland + no app),Variant 1,0
26cd16a2c6b511cd831936e36cf09446,09/04/18 - HV Siblings Day,SL 1 ,
c5a655eeb5bfd35a311404c14e60631b,FR- 4/05/18 - MDay preorder,Emoji,15
80412c94a4502cc967d2d50ef13c65a9,09/02/17 vday17 - 1text CREDIT,Text,20
b32fc0713536e8341e341ae04bb15d3b,25/03/19 - 25text12 - Women FTS <RET4S>,,10
9e245511a1e7abcf7b66074045f2611b,14/10/19 - at risk text email - 20%,CVJ74,20
78335859f7c1ff95cd1603627556fdd1,20/06/19 Tessa Zero,Comp V1: tessa200619,0
96bebd9ee35bba552d5400de08b65be1,12/02/19 - LAST CHANCE (F) - WAHVDAY02 - 15%,Non vday: LITTLETREAT,15
d6136c1ea97bcfb5256cd0dca9c2cae3,16/05/17 - Pink Peonies Email,Variant 1,0
2f0022ccfc05c840acb56c8825596dc1,DE - 05/03/20 - 10% - IAM,Variant 1,10
f9f3711b27b46d9dee12f1477dc09919,12/02/20 - Click to reveal - 15%,A - Colour Background,15
0b8ad29072c6d869ede45d7880179dfc,26/02/19 - THE ROSIE XL,Variant 1,
829338ca4f92496396bf1982e21d39b1,DE 10/04/2019 - DE Easter Gifting 15% off,Variant 1,15
3d7a503347c856673119388436783a25,31/01/20 - lapsed - text email,CVJ74,25
581b0f440fb061661a10e244b13b1c97,31/05/19 Lapsed text email - 25% off,CVJ74,25
d0caf0fc0cd6c156780cb200527fe1a5,FR- 21/08/19 LB concept,With Prices,0
7958d5b9d9040d6e4857276dea12c0d9,DE - 05/07/20 - July Birthdays - 10%,BELOW,10
6a57231d5c2f58d2a5d08fffd487ba65,31/07/19 SALE REMINDER text email - 15% off,CVJ74,15
0febc819696f1efeebbf1ff1a0352bc5,15/08/17 - Lana Launch - web to app banner only (rest of base),NEW TEMPLATE,0
42609ea5310869d1ab471558cefcc63d,07/08/18 - The FTP and St Germain addon,Variant 1,
8571365a0a696c9495966873eebe5b79,18/07/17 - Colour Specialist TIERED Version,Variant 1,10
9abe3792e70876a82546fca1d9232b25,29/03/19 - A little reminder - £5 off,PREMIUM DELIVERY,
9a3fe1d850e4609266fece7f5d307348,30/05/17 - Fleur edit zerocode version,Variant 1,0
657e6478c0fb08088cb81790f7dd36cb,07/03/18 - 6mdaytext - 10%,OLD copy,10
c97bbb9f72e74ad6a01982ca32bda0f3,27/02/19 - GMDAY - TEXT EMAIL,10% off: LIFESAVER,15
c1e989b01aea762289a410932dd3a05d,11/10/18 Liberty- liberty buyers,Group shot,15
b7ea8d556b36af10c7aefeacd13fee5b,18/07 - Posy Party,NEW Template,0
9d7ca76397cecc8a6ad5b02e84ab1518,21/12 - Last xmas deliveries - £10,Variant 1,
5ee70a890264dfc3d36a56aee7e8c99c,17/12/18 rest repeaters - 20% off,20% off,20
dfb90e8de918243fa41bebe9dae5c440,01/10/19 - Scented email - Free cowshed hand cream,Variant 1,
2235bed569768cf5f31b0415839a7bd8,16/09/19 Lapsed text email - 25% off,CVJ74,25
9d7ca76397cecc8a6ad5b02e84ab1518,21/12 - Last xmas deliveries - £10,,20
ea31054205782f29d99b53480b3d8aa1,03/01/19 Your year in flowers - 15% off (Buyers in the last year),Liquid logic,15
f5e7042e34b99f21682e5da44da57d9f,25/08 - Summer sale (NOT app users),£10 off,
63396e3e08aaefb9e67c73e4255297f3,04/10/17 - Survey Email - Cancelled/Paused Non-Self Subscribers,Version 1,15
af46cc76ff01cbb529b6af73215d7121,24/07/19 IOS - IAM 15% off,Variant 1,15
bec40e9be5259640d942072d76cf1f0f,03/08/17 - International Sisters Day - London (workshops),NEW TEMPLATE,0
cbc3ed808e72f36ba459159b741c9bf9,18/08 - Mention Me sweep £10/£10,Variant 1,10
0e3c0d1e9301985720907659b0c6c8fd,24/05/18 - The Rae launch - FTS 20% off,Variant 1,20
0e3c0d1e9301985720907659b0c6c8fd,24/05/18 - The Rae launch - FTS 20% off,,20
fee0e067e4d9b9d62bff9fb17b58bab6,12/02/19 - mvday7 - HT propensity - 15% (Winner),tag HT: 4SGJT,15
de0ab7119d0d10b6490dee9ed4c69026,NPS Daily DE,Embedded Question,15
fac6a767cdf93b01d8a5385b6e763c73,24/08/17 - FTP + Dog UGC + webtoapp 30%,Tailster version,30
156ab00e578353ad355b6d66eede4137,1st purchase programme - web to app - 2019,,20
70fa3b7d2625a57f4d388c070c81d692,25/04/17 - VIP peonies - APP USERS!,Variant 1,0
c3c52496192335145de29f4acd1593f8,FR- 26/04/18 - Peony Launch,Variant 1,0
6e6e3975e5c9e8f0b7c086b10b0b4f01,14/09/17 - 13m+ Lapsed £10 offer,Version 1,
532cbe9cbc0f2c71423c972dc8878b24,31/01/17 - Birchbox + Maisie,Variant 1,
3f953a0f59a25097a4f420b29355db4c,01/03 Bundles push,Variant 1,
5b053f92c90788d7dae76b9ebd503569,19/03/20 - Opt Out Mistake Email,Variant 1,20
7899a3037f5d8efaa8ae1fc2fe1e7e69,3/12 - Treemail send to inactives,Honey,
7dabe2112bee48c978b05591c9cb91eb,UK - 03/08/20 - Text Email - 1PS A/B,Generic,10
4b721781aa8ba88c62976c2b98ede302,DE Inferred Occasion Email 15%,Variant 1,15
fa0aef949e6de2a2ae52a9ee5214ff9a,30/11 - Cyber Monday 25% - existing customers,Sale,20
fa0aef949e6de2a2ae52a9ee5214ff9a,30/11 - Cyber Monday 25% - existing customers,Just another Cyber Monday,20
e28f518a8e0e35adc08125bb329b362a,DE - Web to App - Sweep up May 2020,New template,15
8840cc490715d631e2c842f70bb3212c,DE - 02/08/20 - Wish you were here  - 10%,10%,10
319b998cb473f73c799622a818b4159e,05/02/19 Getting ahead - Male - 10% off,Joyful shot : HEARTS,10
319b998cb473f73c799622a818b4159e,05/02/19 Getting ahead - Male - 10% off,ecom shot: FEBFLOWERS,10
dfa3ec2347d1034c921e28c95ae2623c,17/03/19 - THE HARPER - 10% off,Variant 1,10
881f0f0b67723a82841e91ac26a695c5,"31/10/2019 - DE payday 20% text, seg 2,3",Variant 1,20
52ce503b679330045a9218a9892c37df,11/01/18 - Blue Monday - 10% off,Variant 1,10
0712096b15168ba99ddc4105767cdf14,NPS Daily (text only),Variant 1,25
fe6250d7c17464700d7808a29530488b,02/03 - Last Chance for Free Delivery for Mother's Day (women),,10
43eb3b304eda5c0c7be17bd998999e7e,25/11 - Black Friday in-app message £10 NEW,Variant 1,
3616fbd009c4393b1d22ed4e8f5bf1d4,Confirm Purchase (en) - 5.0,,15
2d39830873045adbee2e8e15ac6f57e1,12/02/19 - mvday11 - Core users 15% (Winner),20% discount: W34FGH,20
c03a9be26e3a70b83f51ce9fe11abd73,FR - 09/06/20 - Justine - zerocode,0%,0
c2768d1a91a9eaa1158571cef0ba7aaf,12/03/19 Lapsed Text Email - 25% off,KUF53,25
2a6594c3519060cdf1605d9d236d3ba6,23/11 - #thanksabunch,Bigger 14px CTA,
cf29ce24bdfda564a0b8de81329f13d4,19/06/20 - IAM - Last chance FDay - 10%,Charlie,10
bc9a5dc5aac15f6b845577f9392bc8eb,29/11/19 - Click to Reveal - 20% Oneoff version,with description,20
633bca8a0c25f17c9ef8e011f0e48a3c,DE - 14/01/2020 - DE at risk 20% text,Variant 1,20
6f02647d99557241ad57468adba00e63,2/11 - Amber - fireworks bouquet,Variant 1,15
d6e7f95b89b39082a393b7ee971cfdab,29/05/18 - The Clemmie - Say something nice day - 15%,Variant 1,15
c46776e33e55647c91a81a312f1f84bd,21/01/19 Blue Monday - FTP - 15% off,With care tips : FEELGREAT,15
c983150dbbe006dba0aabf764d09218f,1st purchase programme - SOCIAL,Variant 1,0
b4babf0593ac960204de85d655d3fe6e,27/11 - Black Friday 20% - existing customers,20% subject line,20
cb099d1d8066bd4ab81c4217ee3e4a43,DE - 07/05/20 - Push - iOS - 15%,15%,15
f25da975706da19c120a73e6ee4598f0,FR - 03/06/20 - Click to reveal - 5€, 5€,
65219b883d84f88201b51b6e0c026001,31/01/19 Push Notification - IOS - 25% off,: SALETIME,25
0ca67a21ba197f1f5cd09654bb60af04,31/01/19 Silent Push Notification - IOS - Pay day - 10% off,Control Group,15
8f19fd3fee3627ef06d653a5caa3f876,15/12 - 9Text - 6plusorders,Text,20
84ab27a529826e9bccb888054e23245a,21/03 - Easter! sevenamsend,Variant 1,0
e4c8010e165851cd1356aebea3b5c059,17/03/20 - Click to Reveal - £5,,
2ab23dfe874f9100c20432bd4a5b0e2e,30/10/17 - Halloween - Web to app 50% off,Variant 1,50
e4cd1a749b9332922b879261a60ba626,15/10/19 - The FTP - £5 off,V1,
f1bb564741d6b9790a682ae0b8958987,27/08/18 - iOS push 10% Bank hol,10% version,15
7b52189ee71e3afb416827c3fb0c15a9,22/10/19 - Kaya - zerocode,Coloured background,15
c7e6e631011c5fbb97de576c99a08df7,05/02/19 The Classic Romance - 10% off - IOS - IAM,Variant 1,10
ed29cd37e3acca064c7259fcb18e55d2,Image upload promotion - test IAM,Control Group,15
14b34138f8df524704fd8e8256d0a5d3,08/08/19 The Ettie - Zero,Variant 1,15
d9b5c6a4ca377ab457d7be776fff09a2,01/12/17 - Clarins Free Addon + Piper - MSN ACTIVES,Variant 1,
72840c2e8e266241ed2e4acfd50479ac,16/04/19 Push notification - Android,: SALETIME,
1531982bacb1a738af60d2aeecedf641,08/12/19 - Aspen - zerocode,with description,0
6a7f0754517ab3a160154cb43682b319,DE - 13/08/20 - Text Email - At Risk,At Risk,15
0db2af2072f6ee03bd4b45b5796632a3,"15/02 - Buy One, Give One",Html,
fa4448583af81c8fa75dd7626df2f3d6,UK - 01/09/20 - Text Email - Payday,Payday,10
cb524821a9b85e3b071a0a10f43cf019,Prime for Push (Confirmation Page) v2,Control Group,15
56c8ad3f347c757382f25aecbbc6d54d,25/02/20 - The Piper - 10% - A/B/C Test,C - No mention of offer (BECAUSE10),10
42d818a7ef2de7481229aa7704c41675,08/08/19 The Ettie XL,Variant 1,
8213c9032814f6dddb9adefd95506955,DE - 26/04/20 - MDay pre order - mday opt IN - zerocode,variante 1,0
ffe9b577c3317e9bc0e3bdcd07a4d4b2,17/04/18 - Lavender Blush launch - £6 off LV A/B,£6 off LB,
110b960ed3365429ae6b38b978214069,25/10 - Winona halloween,,0
bb6dcb8a3cc5bfef8550addf61814314,FR - 19/03/20 - text email - at risk,15%,20
362d36c2c27cfff0baa7d56097da5e39,12/04/17 - Delilah Easter addons [no offer],Variant 1,0
d12c4e6c027ff521ad630e38eef2a037,14/03/19 - STEM FOCUS 10% off (non- mday),Variant 1,10
b5e0501ee0827684fb7dceb853be30bc,19/05 - The Craspedia Collection - Everyone Else,Layout experiement,
ed92ca2a80dc71b90c27ed5fd53005f4,FR- 16/05/19 Gifts for her 15%,With Prices,15
7be3f5f310eec348a179ff844787b568,28/11 - Cyber Monday 20% PUSH (iOS),Variant 1,20
fc485ef69c45148fde8bb81a52438261,UK - 28/07/20 - Intl. friendship day  - zerocode,,0
2165c6a5e3a7226b85d9b63b74e7754e,18/09/18 The Rosalind- Roger and Gallet addon,Variant 1,
d670c8d762802190e41ae978052cc864,17/01/19 Spring has sprung - Hallie - Zero,Standard: springzero,15
3b3fd83f30997586402078081cf28193,19/08/19 Push notification - Android 15% off SALE,: SALETIME,15
704a3acb5c2585e35a6ede8f42286f44,16/03/20 - Mday opt out apology - Text email,,20
3c6e161f3b4d11708b82004e85e011d3,05/06/18 - June Occasions driver + FTP,price sl,0
28654ee717ab79de59146797147576ac,26/09/17 - Grandparents Day - LV - FTP version,Variant 1,
279a4cf974e3d600e61dbdafbab67055,06/03/18 - 3mmdaytext SFJ98 10% off 9 or 10 NPS or 5*,new copy,10
99fe069c2a8ec37c920ba108c27f7aeb,DE - 21/06/20 - 10% - IAM - FTP Peach,10%,10
f6f3cb896b3ca96a8bbb2fc5535a391c,FR- 17/09/19 White bouquets,With Prices,15
725dac6f119323bed9918b11e0133d2c,DE - 02/08/20 - Wish you were here  - zerocode,0%,10
139ba218129cc8f614cb6f34c0ae8e9e,DE - 23/08/20 - 15% - IAM,15%,15
e1376ee3cbbecd9e59ea4b4f9dcf66df,DE - 21/07/20 - HV: Maite Kelly + Evie - zerocode,10%,0
afd7da49d107283adc55e5d212f84770,17/03/2020 - Change business address as Covid-19 (DELIGHT),Variant 1,
e270f8b76ca5271c862d0eb1fa7b709a,18/03/20 - IAM - £5,Variant 1,
59b736a02b9bca0df0c6dc006ccc6f7e,19/12/17 - Last Free Delivery,Wrap it up before free delivery ends at 5.30pm today,15
1a3e3ab5e838cd48d2d1ba3aa8ea9108,02/12/19 - Sale just got better - 20% version,20% Hero,20
ca91026e04c3508a9be95b2a431256be,30/01/20 - Alissa - A: COLOUR - zerocode,B - White Background,0
e524980adcef4c35bc9358aa43ec4361,1202TEXT5 - AT RISK (6-12 MONTHS LAPSED) - 25% OFF,A- Valentines sbjct,25
cbfda275f8fc84f5e3cf7b105ab94527,31/01/20  - at risk - text email,CVJ74,20
0be7e1e0bb85052eaa93fcb09c24fe1c,18/07/18 - Free Sipsmith addon - FTP (Resend),Addon banner,
6e705575bd6193ae418262f93d36d850,27/11 Black Friday £10,Variant 1,20
3b5776d743da44a49600f3be4b3a72d6,1302TEXT11 - Women - 20% (resend of click to reveal),A - £10 off SL,20
731af45389a3fb3424d235471249e1d5,10/10/19 - The Hazel + Bramble - 10% version,,10
a69390089fd5fd3cc5aea139b4a8ded2,09/11/17 - Sasha Fierce,Variant 1,0
15bd5f54b53ba93c92f0f8c65ee34da9,UK - 09/07/20 - FTP Limoncello + Suki (editorial) - 0%,Editorial,0
c36b830e203988caa26e6e316ad26106,18/07/19 Click to reveal,Variant 1,
ee88f4e432871502e2793e27bbcd977b,NPS Daily UK,Plain Text,15
c96eebb00bf7113794fb10a9502b6dd1,Copy of FB_ActiveCustomers_Control,Variant 1,20
7ac7168290fff6a96c1e91448472674e,27/08/19 The Harper - 10% or 0% recommended,WOWTEN,10
a12103a95e7fcec7603a4dcae18bc918,"DE - 29/01/2020 brand survey, text",Variant 1,
1132c36f5f3b38f7166fa97805d028c0,1st purchase programme - education email 2019 triggered timing,,15
48df4cf8b3f8570f1443cf364dbead69,11/04/19 - TULIPS - 10% off,Variant 1,10
8731c2f00d753f6e3c172c9f485b70ac,28/01/20 - Puzzle Day - 10%,A - Colour Background,10
0f3ee4d239b6d231d17392360dfbb178,01/11/18 Zaha and Nov occasions - zero code Old,half hero,0
6467af62167280b88e238585e552e30d,DE - 14/05/20 - Pink Peonies - zerocode - A/B Test,Kaufen,10
024580f5c5d5a9971c481e653ead44b4,21/02/19 - WHY WE LOVE THE ETERNAL LOVE - HV Zero,Variant 1,0
d9626dca84e75cf1976517c50485c95b,16/07/19 OTB launch - 15% off,Variant 1,15
4f1019c13f236ec7d1ba04e5686fb010,UK - 03/09/20 - Frida + Ginny - 0%,Black CTA,0
f8ccfc91b3a474846ed289b06b65777d,060520TEXT3 - AT RISK - 15%,15%,15
be5bb7ac12c4fa34cf4dbddbde6f6c0a,DE - 28/06/20 - FTP email - zerocode,0%,0
1cd36d17f967d0adfbd6b8b9032e2a7e,01/10 REAL PUSH Saved grandparents occasions (gives credit),Grandparent reminder,15
454e3f5aaff9a957347748aa4944a296,12/03/20 - Caroline - £10 - MDay opt IN,Variant 1,
4749fab070e73628c8fda98de49224ed,19/05/19 CATALOGUE PUSH - zero,Variant 1,15
3b9a196091cc05ace32095ed9d8911f8,21/06/18 - The Soleil sunflower launch (LV zero),Variant 1,0
eec39a3e3aea4779e4727bfbb4cb77dd,DE - 28/06/20 - Push - iOS - 10%,10%,10
71739c91c7536050c6829d5849bae795,0912TEXT10 - 1PS - 20% OFF,perfect presents,20
28252aa5e5263aa6ad5dcc3735ba91e3,DE - 13/01/20 - Scented Stems - zerocode,variante 1,15
d8f7e57728b17df7488df3c0638d7c98,"DE 02/05/2019 - free vase on all ht seg. 1,2,3",Variant 1,
772f7d11062bac4d5bcbb631a9356c10,15/01/19 The Evie - 15% off,CTA test - MOREJOY,15
02275c1da3bb7c065d11de5ae9a95791,23/06/20 - Roses - editorial - 0%,Editorial,0
94b3098f04ef05ef459c6f6000f36d59,DE - 08/03/20 - Annett Louisan - 15%,variante 1,15
038d962973d9f39650c5be0e0c1d891b,1B xmas segment (bundles),Variant 1,15
e1b8f1568b47f557a5a84ce22aa73808,14/12/17 - 17xmastext - 15% - G3726,xmas text,15
9144f57ff06ff3f27db3152da1964427,FR - 13/02/20 - TEXT1 Lapsed RESEND - text email <4F5R>,,25
113c3a932e78776c6e067bed371f91d5,15/08/19 WEB - IAM,Variant 1,
8ab2ce6d2d62fd3b666c66d11891f4b5,05/11/18 FTP 10% off - Bonfire night - sweepup,Variant 1,10
43fada2f3041b703e766c3c276d4561b,17/12 WINNER 6 xmas segment (repeaters - not rec'd 1-5),A) BUNDLES,20
43fada2f3041b703e766c3c276d4561b,17/12 WINNER 6 xmas segment (repeaters - not rec'd 1-5),,
7d2c6dd95e74417f36410267e85d92bc,"28/06/2019 - DE at risk 20% text, seg 2,3, 09:00",Variant 1,20
669d4b2a0227bfdcfd46b43ea8a0a3a0,3B xmas segment (add-ons),Isobel 20%,20
c666072b334ecdadc73f09a8b450a6ed,21/12/18 Push Notification - Final call for xmas del - Android - 25%,Rich push,15
a7fe44f0cd2dc0ae39a8173620971ad4,"UK - 10/09/20 - HV - Tamsin, Isla, Lou - 0%",High Value,0
824d805fe5155e723d6f4796e6634466,Repeater programme - Abandoned basket - day 2 follow-up with 15% offer - Updated July 2018,Original,15
4587a953d6d915176baee346ac4f6c63,27/10 - Hand-tied spotlight,Text first,10
c9d21b21ab736c23c15efb4b3d8b0fcc,"DE - 27/10/2019 - halloween + antro competition, seg 2,3",ohne Gewinnspiel,20
cde2a48a0f9b872f2e5d89b2fdeb84e4,29/11/19 - IAM - BF LAUNCH - IAM £10 off,Variant 1,20
