ID,USER_ID,CREATED_AT,PRODUCT_ID,TOTAL_COST_PENNIES,TOTAL_COST_PRE_DISCOUNT_PENNIES,SOURCE
114389580,1177202,2019-11-04 11:09:35.264,1782,1870,2200,web
114388063,122055,2019-11-04 08:34:41.014,1782,1980,2200,web
111111478,389868,2017-08-23 10:44:29.645,193,2000,2000,iOS
111111562,584452,2017-08-23 11:16:16.241,171,2700,2700,web
114401522,1371484,2019-11-05 21:49:45.204,1518,2700,3000,web
111114145,533529,2017-08-24 11:14:55.368,210,1870,2200,iOS
111127715,318010,2017-08-31 09:03:28.412,60,4000,5000,iOS
114406462,428675,2019-11-06 17:41:25.780,1782,1980,2200,web
114395928,1804097,2019-11-05 08:47:08.634,110,2000,3000,web
111087468,574775,2017-08-11 10:05:24.099,193,1000,2000,web
111154794,571021,2017-09-12 09:48:51.845,110,3000,3000,web
111145439,596740,2017-09-07 11:36:59.258,171,2430,2700,web
111167439,578430,2017-09-17 21:07:41.223,193,1500,2000,iOS
111152442,600075,2017-09-11 12:10:00.027,110,6500,7000,web
111152396,589014,2017-09-11 11:47:10.953,193,2100,2600,web
111272797,647641,2017-11-07 12:35:26.088,210,2400,2400,web
111150266,599357,2017-09-10 09:22:44.015,474,2000,3000,web
111174103,585960,2017-09-20 11:45:48.682,425,2000,2500,iOS
111148760,101231,2017-09-08 17:46:55.040,110,3825,4500,iOS
111180211,348430,2017-09-22 20:45:01.327,474,2050,3000,iOS
111188172,616086,2017-09-26 21:50:25.724,494,3600,3600,web
111181037,566739,2017-09-23 17:26:35.157,98,2500,3000,web
111169135,567172,2017-09-18 16:10:44.251,110,2700,3000,Android
111347406,673044,2017-12-05 18:29:18.474,118,3000,3000,web
111310291,302261,2017-11-24 10:58:22.590,577,2500,3000,web
111209622,74381,2017-10-06 11:13:41.681,193,1700,2000,web
111360861,604992,2017-12-10 17:00:22.104,578,6000,6000,Android
111179779,612417,2017-09-22 15:31:35.576,193,1000,2000,web
111426888,519758,2018-01-01 16:53:00.008,573,2800,2800,web
111230527,196018,2017-10-17 08:38:35.702,193,2000,2000,web
111233483,207024,2017-10-18 11:58:22.661,412,3600,3600,web
111257709,49526,2017-10-30 13:53:59.434,197,2550,3000,web
111267152,551385,2017-11-03 19:17:24.641,331,2500,2500,web
111367714,468320,2017-12-12 14:43:21.054,577,3420,3800,web
111375459,609847,2017-12-14 11:21:11.457,264,3900,4500,web
111394315,688438,2017-12-18 11:01:49.791,582,2400,3400,web
111440488,49095,2018-01-08 10:07:52.152,680,3800,3800,web
111390670,687518,2017-12-17 17:16:00.826,577,3000,3000,web
111452738,699216,2018-01-13 09:07:36.634,578,1700,2200,iOS
111403174,189223,2017-12-19 16:32:53.425,577,3500,3500,web
111493508,350668,2018-01-30 15:33:52.349,681,2700,3000,web
111269609,164787,2017-11-05 23:28:57.048,362,5000,5000,web
111287630,354078,2017-11-14 18:37:56.177,331,2500,2500,web
112969517,361337,2019-02-23 14:47:55.041,1518,2600,2600,web
113021869,74381,2019-03-04 21:47:15.170,1515,2610,2900,web
111437079,647641,2018-01-05 18:28:56.055,573,1500,2800,web
111519799,259981,2018-02-07 21:07:57.809,331,2500,2500,iOS
111445274,422746,2018-01-10 08:23:59.369,679,2800,3300,Android
111523623,734872,2018-02-08 16:31:41.437,727,2640,3300,web
111455013,700675,2018-01-14 20:23:31.333,674,4100,4100,web
111546513,745596,2018-02-12 17:17:36.818,728,1900,3000,web
111477732,322508,2018-01-23 22:38:15.943,295,2800,3300,web
113052008,1115843,2019-03-10 18:38:20.680,210,2520,2800,web
114452946,1701222,2019-11-13 20:31:47.325,1782,1700,2200,web
113065132,1316198,2019-03-12 16:00:17.793,210,1740,2800,web
113078815,1321156,2019-03-14 15:32:44.338,110,2700,3300,web
113029237,99746,2019-03-05 22:23:36.446,1559,2720,3200,web
114461460,1035630,2019-11-15 07:45:41.007,925,2200,3000,iOS
113084249,1323172,2019-03-15 14:30:45.255,1559,2640,3300,web
114485268,472788,2019-11-19 12:25:54.057,2237,3500,3500,iOS
114496520,1800504,2019-11-20 19:25:19.948,2251,2800,2800,web
114497782,1843941,2019-11-20 21:33:24.204,2237,3500,3500,web
114497908,1817431,2019-11-20 21:48:56.080,1132,2805,3300,web
114496018,1076130,2019-11-20 18:11:00.143,2233,2250,2500,web
113065038,1116966,2019-03-12 15:47:52.684,210,2380,2800,web
113103563,189223,2019-03-19 07:35:10.906,1518,2600,2600,web
113113567,82418,2019-03-20 10:20:26.070,1518,2340,2600,web
114516352,22314,2019-11-24 08:40:31.651,1314,3100,3600,web
113118909,1335606,2019-03-20 21:21:57.515,1689,3600,3600,web
114524924,1854449,2019-11-25 11:45:41.192,1972,2300,3300,web
114526390,1854904,2019-11-25 13:30:56.520,1515,2240,2800,web
114532007,1814098,2019-11-25 22:28:36.755,2251,2300,2800,web
114538621,1282998,2019-11-26 19:00:30.730,2237,3500,3500,web
113129841,264878,2019-03-22 08:21:17.724,1518,2340,2600,web
113130199,1072073,2019-03-22 09:06:24.136,924,2300,2300,iOS
113142562,1344764,2019-03-23 18:55:31.666,1759,3500,3500,web
114554308,371662,2019-11-28 14:02:39.685,210,2465,2900,iOS
113149393,1347475,2019-03-24 14:20:39.969,1493,4250,4700,iOS
114568088,1463456,2019-11-29 14:07:24.941,2232,4500,5000,web
114574116,1130281,2019-11-29 22:20:48.539,92,9775,11500,web
111768331,567172,2018-03-19 14:28:51.123,578,2070,2300,web
110002270,15552,2014-10-31 10:58:29.639,1,2000,2000,web
110898180,456621,2017-05-14 19:13:32.493,369,6000,6000,web
111143461,538471,2017-09-06 16:04:40.412,210,1800,2200,web
111729190,372557,2018-03-08 21:27:43.440,898,3620,4400,web
111770234,554610,2018-03-20 10:10:02.560,210,2500,2500,iOS
111773414,771872,2018-03-21 12:54:51.742,578,2900,2900,web
111781792,389265,2018-03-25 13:15:45.829,578,2300,2300,web
111783609,694444,2018-03-26 09:06:07.421,69,5000,5000,iOS
111768709,744530,2018-03-19 16:32:18.622,850,2200,2700,web
111770741,636761,2018-03-20 12:04:17.504,578,2070,2300,web
111780007,727546,2018-03-24 08:35:07.471,726,2800,2800,Android
111690153,322508,2018-03-07 10:20:29.555,893,3330,3700,web
115271630,2051927,2020-02-25 09:37:40.441,1523,3900,4400,web
111702261,804541,2018-03-07 19:04:34.179,578,3000,3000,web
110923643,471195,2017-05-28 23:20:30.782,259,2430,2700,iOS
111705301,805775,2018-03-07 21:06:27.553,726,2520,2800,web
110927900,504146,2017-05-30 19:04:49.488,331,1900,2400,web
111637548,286581,2018-03-04 13:20:35.446,825,3600,4000,web
110926717,503698,2017-05-30 12:12:26.305,385,2500,3000,web
110139557,119992,2016-01-21 12:07:08.503,62,1500,2000,web
110020486,39387,2015-02-12 23:00:12.519,16,2350,2850,iOS
110928824,209631,2017-05-31 08:30:06.077,259,3300,3300,web
110933616,506531,2017-06-02 08:37:07.163,118,3000,3000,web
110930859,463282,2017-06-01 07:14:58.952,193,1500,2000,web
110085258,60063,2015-10-22 08:44:20.587,23,1500,2000,iOS
110932781,506171,2017-06-01 18:25:02.569,259,1700,2700,web
110088506,89549,2015-10-29 18:10:39.459,23,2000,2000,iOS
110080347,83793,2015-10-12 09:43:53.599,52,2300,3300,web
110120657,70165,2015-12-16 19:04:22.475,45,2320,2900,web
110178652,47855,2016-02-29 13:25:45.978,93,3500,3850,iOS
110431152,261137,2016-08-29 15:33:02.895,107,0,2000,web
114597478,1878515,2019-12-02 11:52:24.116,2231,2460,3000,web
114606306,1670520,2019-12-02 20:07:17.641,1339,2400,3000,iOS
114603706,1107474,2019-12-02 17:28:09.887,2328,3100,4100,web
114593393,1040050,2019-12-02 09:30:24.554,1784,2850,3800,web
114615798,866298,2019-12-03 12:12:33.018,2235,4000,5000,web
114617341,780859,2019-12-03 13:51:19.041,1314,2300,3300,web
111544168,65213,2018-02-12 14:14:10.322,331,2125,2500,iOS
114617416,1865268,2019-12-03 13:56:12.148,1784,4600,4600,web
114618711,1665662,2019-12-03 15:32:44.192,1339,3120,3900,web
110203969,171589,2016-03-18 09:13:41.386,55,2600,2600,web
114611984,854696,2019-12-03 09:23:13.674,2250,2250,3000,web
110389847,237912,2016-07-13 16:59:56.180,116,2200,2200,iOS
110398612,243417,2016-07-24 09:55:16.207,108,2800,2800,web
110499648,301002,2016-11-02 14:17:30.658,108,1840,2300,web
110349779,207280,2016-05-31 10:02:14.292,113,2700,3700,web
114649985,1599116,2019-12-06 11:25:09.169,1423,3800,3800,web
114649758,949265,2019-12-06 11:03:58.653,1036,2295,2700,iOS
110381329,233563,2016-07-05 09:47:59.821,117,1800,2800,web
114659332,1897595,2019-12-07 17:56:25.163,1132,2640,3300,web
114661967,692683,2019-12-08 10:36:53.684,1360,2380,3200,web
110405042,246968,2016-07-30 11:31:06.217,110,2700,3000,web
110701687,54480,2017-03-06 16:58:57.205,262,3500,3500,iOS
110486187,293505,2016-10-21 11:34:24.473,193,5000,5000,web
110797201,444421,2017-03-24 07:25:47.198,108,12600,13600,web
110441900,264878,2016-09-08 09:19:34.774,171,2500,2500,iOS
114688413,395811,2019-12-10 09:53:56.996,1339,2250,3000,web
114703423,1781687,2019-12-11 13:38:33.649,1782,1870,2200,web
114704514,1455000,2019-12-11 15:10:47.656,60,4600,6000,iOS
114701298,1322679,2019-12-11 10:45:57.413,1036,2295,2700,web
114707932,1229206,2019-12-11 20:32:00.680,2328,3240,3600,web
110647737,49526,2017-02-10 13:33:12.483,260,3050,3500,web
110667472,383052,2017-02-15 19:32:01.214,108,2900,2900,iOS
111499922,723075,2018-02-01 14:29:36.687,731,3800,3800,web
110688625,72456,2017-02-28 18:42:38.987,256,3700,3700,web
110715917,404440,2017-03-11 17:22:08.021,60,5000,5000,web
110719134,405567,2017-03-12 20:26:07.597,108,1840,2300,web
110726923,409923,2017-03-14 19:06:18.211,311,2200,3200,web
111623886,770271,2018-03-02 12:26:53.234,757,0,3200,web
111427358,697082,2018-01-01 21:34:21.477,578,1980,2200,web
112015586,928802,2018-06-24 21:02:00.820,110,2700,3000,web
111706613,806285,2018-03-07 21:53:26.619,822,3440,4100,web
111963063,576626,2018-06-05 09:32:35.918,726,2492,2800,web
111963053,539398,2018-06-05 09:30:22.601,1036,2000,2500,web
111861024,72456,2018-04-28 14:34:08.691,1026,3230,3800,iOS
111866627,867184,2018-04-30 20:31:31.108,924,1840,2300,web
111940075,617935,2018-05-26 17:07:39.200,1036,2500,2500,web
114927761,1684892,2020-01-13 09:57:59.384,210,2380,2800,web
114950327,1443722,2020-01-16 09:57:15.131,1339,2550,3000,web
111888622,880247,2018-05-08 19:23:50.586,1024,3800,3800,web
111128624,517939,2017-08-31 11:29:01.993,60,3750,5000,Android
112047025,609604,2018-07-06 09:20:13.895,110,2700,3000,web
112007649,374530,2018-06-20 22:00:56.999,110,3000,3000,web
111960799,683834,2018-06-04 14:16:46.715,669,30000,30000,web
111273514,648053,2017-11-07 16:42:44.611,191,2000,3000,web
111282369,554610,2017-11-12 16:56:25.769,295,3300,3300,iOS
111302238,585960,2017-11-21 14:40:44.307,637,3500,3500,iOS
111330608,667184,2017-11-29 07:39:04.647,577,2050,3000,iOS
111326895,654482,2017-11-28 13:30:45.096,642,2640,3300,web
111345748,379126,2017-12-05 10:14:01.908,582,3600,3600,web
100001359,18154,2013-12-23 00:00:00.000,1,4000,4000,Magento
112096860,450626,2018-07-26 16:39:48.172,110,3000,3000,web
112104467,696259,2018-07-30 11:10:15.396,1035,2300,2900,web
112101418,454852,2018-07-29 09:27:37.422,1200,3920,4300,web
112104063,787035,2018-07-30 09:50:34.597,1139,3300,3300,web
111960447,779392,2018-06-04 12:38:33.667,924,2300,2300,web
111962370,626331,2018-06-05 06:35:35.767,850,2430,2700,web
112116619,625008,2018-08-03 00:06:37.512,1035,2300,2300,web
111971225,669178,2018-06-07 17:15:42.152,822,3200,3200,web
112049385,463282,2018-07-07 15:47:01.090,1139,2925,3900,web
110073785,78242,2015-09-25 09:53:27.380,41,1400,2400,web
111977798,915429,2018-06-11 07:27:56.665,337,3800,3800,web
111489537,719518,2018-01-29 12:25:03.551,677,3600,3600,web
110085254,60063,2015-10-22 08:40:12.508,23,1800,2000,iOS
111493432,483928,2018-01-30 15:03:13.492,661,3115,3500,web
112346709,1056914,2018-10-16 20:26:09.851,1036,1500,2500,web
112352808,1059262,2018-10-18 12:12:42.376,92,11000,11000,web
112354312,1032888,2018-10-18 19:10:02.842,1036,2000,2500,web
112375948,265695,2018-10-25 09:07:30.676,110,2550,3000,iOS
112377728,1068432,2018-10-25 14:07:13.385,1265,4200,4200,web
113102703,888319,2019-03-18 21:41:49.356,1558,2380,2800,web
113110611,127102,2019-03-19 20:25:48.716,110,2550,3000,web
112392520,547000,2018-10-30 09:49:12.384,1202,2800,2800,web
113178860,1358886,2019-03-25 20:29:43.772,1493,4625,5300,web
112395586,735985,2018-10-30 20:40:45.070,1304,3300,3900,iOS
113168370,573141,2019-03-25 13:54:00.534,1558,2520,2800,web
112288780,530395,2018-10-01 14:35:06.411,1132,3100,3100,web
112294303,195943,2018-10-02 17:15:27.805,60,6000,6000,web
113176453,1048580,2019-03-25 19:23:25.756,924,2300,2300,web
112304935,492726,2018-10-05 06:11:45.217,1253,2400,3000,iOS
112311390,719518,2018-10-07 13:33:06.408,110,3000,3000,web
112318094,625284,2018-10-09 08:21:39.521,1132,2635,3100,iOS
112421211,1085474,2018-11-06 14:45:02.008,1240,3300,4400,iOS
113143072,1344971,2019-03-23 20:11:38.732,1518,2800,2800,web
113200026,1063929,2019-03-26 13:27:49.495,822,2890,3400,web
112345722,831704,2018-10-16 16:49:15.744,1036,2500,2500,web
112434039,1090347,2018-11-09 15:02:12.474,668,800,1800,web
112435564,273652,2018-11-10 10:05:27.338,1338,2465,2900,Android
112435408,1090855,2018-11-10 08:49:41.220,1326,3300,3300,web
112367783,1047376,2018-10-23 12:26:15.774,1035,1800,2300,iOS
113237269,965525,2019-03-27 13:26:11.636,210,2320,2900,web
113250326,1062862,2019-03-27 20:33:31.282,1518,2700,2700,web
112394053,650049,2018-10-30 14:26:48.284,1267,3400,4000,web
112400810,1050727,2018-10-31 22:56:48.584,60,6000,6000,web
112415541,324567,2018-11-05 11:14:26.261,210,2520,2800,web
114710936,1914026,2019-12-12 09:07:35.252,925,2550,3000,web
114720846,392574,2019-12-13 09:44:31.040,1036,1930,2700,web
114719698,1206669,2019-12-13 01:47:37.076,2250,3000,3000,web
113227762,923789,2019-03-27 09:57:04.032,210,3200,3700,iOS
114728088,421232,2019-12-14 08:43:29.569,925,2550,3000,iOS
114748882,1120680,2019-12-16 11:02:49.310,60,5100,6000,web
114761964,1158906,2019-12-16 22:58:44.480,2252,3040,3800,iOS
114751674,321059,2019-12-16 13:00:35.820,925,2250,3000,web
114754585,1927871,2019-12-16 15:41:22.643,2235,3840,4800,web
114766038,719398,2019-12-17 10:30:37.255,2237,2975,3500,web
114768340,1803197,2019-12-17 12:24:11.844,925,3000,3000,iOS
114771218,451451,2019-12-17 15:22:44.949,925,2560,3200,web
114777558,1244514,2019-12-17 22:41:42.631,925,2720,3200,web
114781857,1726172,2019-12-18 10:14:50.935,1339,2720,3200,web
114790891,1117133,2019-12-18 19:47:45.243,1312,7300,7300,web
110393178,240411,2016-07-18 09:07:35.540,117,2520,2800,web
110403175,246067,2016-07-28 12:10:59.845,171,2000,3000,web
114803358,1943993,2019-12-19 15:55:20.143,2233,1500,2500,web
111586282,576626,2018-02-22 10:37:59.733,726,2800,2800,web
114816096,1949064,2019-12-20 15:14:55.044,60,6000,6000,web
111624868,727780,2018-03-02 14:44:27.613,827,2480,3100,iOS
111688895,799339,2018-03-07 09:37:08.414,69,4000,5500,web
111678488,368213,2018-03-06 19:11:38.749,829,2790,3100,iOS
111698826,803271,2018-03-07 16:11:34.394,578,1200,2200,web
111706607,335319,2018-03-07 21:53:05.365,726,2240,2800,web
114840061,1956677,2019-12-28 08:55:33.712,2404,3200,3200,web
114844120,1935501,2019-12-29 14:30:16.740,180,19125,22500,iOS
110560814,327407,2016-12-14 17:14:29.089,193,2500,2500,web
115171645,1863484,2020-02-12 09:35:49.091,709,2640,3300,web
110520749,311343,2016-11-21 21:43:50.406,193,1000,2000,web
110592482,342124,2017-01-05 12:19:22.809,196,4140,4600,iOS
110533672,316275,2016-11-28 13:04:50.707,216,2900,3500,web
110535885,176971,2016-11-28 21:53:09.657,218,2800,3500,web
114944311,1989220,2020-01-15 11:14:24.769,210,2240,2800,web
115047951,2024643,2020-01-30 09:36:36.229,2347,2600,3100,web
114856350,454796,2020-01-01 19:12:02.602,1447,2900,3900,iOS
114860168,1961660,2020-01-02 11:23:03.163,107,1200,2200,web
114860413,907896,2020-01-02 11:38:17.729,2150,3800,3800,web
114859611,125734,2020-01-02 10:48:26.935,107,1370,2200,web
114872641,1065246,2020-01-03 19:12:15.291,107,1980,2200,web
114896111,1930266,2020-01-07 20:10:03.608,1036,5100,6000,Android
114897722,395825,2020-01-08 06:51:20.356,107,2200,2200,iOS
114897884,395825,2020-01-08 08:10:57.275,2347,3700,3700,iOS
114950468,1432085,2020-01-16 10:08:56.827,1036,2430,2700,web
110047648,40431,2015-06-10 12:50:46.907,31,2600,2600,iOS
110072924,72032,2015-09-22 16:20:16.308,41,1900,2400,web
110068449,74505,2015-09-08 22:36:10.833,51,1600,2600,web
110073155,77819,2015-09-23 09:34:06.682,27,3000,3500,web
110703731,399728,2017-03-07 11:08:10.754,108,1300,2300,web
110723522,308123,2017-03-14 10:03:18.038,152,2610,2900,web
110118358,27562,2015-12-15 10:57:33.475,45,2465,2900,web
110130091,22282,2016-01-04 10:56:33.862,48,2500,2500,iOS
110129649,112829,2016-01-03 06:19:02.001,48,3000,3000,iOS
110128014,60063,2015-12-28 13:38:58.993,37,1700,2200,iOS
110129596,71107,2016-01-02 20:50:20.048,65,2600,2600,iOS
110138505,115387,2016-01-19 18:59:06.571,57,2800,3300,web
110144617,122055,2016-01-28 12:35:06.783,62,1700,2000,web
110152565,71107,2016-02-07 20:19:22.703,93,3900,3900,web
110161454,60063,2016-02-13 11:04:52.989,62,1700,2000,iOS
110158015,30132,2016-02-11 19:48:30.954,69,4000,4000,web
110173467,152740,2016-02-25 18:45:34.147,41,2950,2950,web
110176047,118874,2016-02-28 00:28:31.180,41,2950,2950,web
110175835,154274,2016-02-27 19:27:29.031,62,2350,2350,web
110193233,163697,2016-03-04 14:37:59.971,100,3900,3900,web
110196253,145361,2016-03-05 14:19:24.519,41,3100,3100,iOS
110199572,75871,2016-03-10 11:20:54.363,55,1600,2600,iOS
110300953,174960,2016-03-22 18:46:51.884,51,2965,3400,web
110304291,154904,2016-03-29 12:38:47.498,73,2900,2900,web
110308394,74091,2016-04-05 18:32:47.156,62,2000,2000,Android
110312131,181403,2016-04-12 11:05:17.591,98,2500,3500,web
110324352,49526,2016-04-29 08:13:32.520,109,5500,5500,web
110313540,182278,2016-04-14 10:01:23.929,107,1000,2000,web
110329500,150656,2016-05-06 09:36:27.267,51,2900,2900,web
110337733,112273,2016-05-16 19:41:02.230,108,2070,2300,web
110342697,126599,2016-05-21 19:22:41.951,107,2300,2500,web
110355477,210470,2016-06-06 13:43:54.115,119,2900,2900,web
110356614,211045,2016-06-07 12:35:15.065,107,2000,2000,web
110353131,15251,2016-06-03 10:31:07.678,108,1955,2300,iOS
110523417,312725,2016-11-23 22:49:59.507,193,1000,2000,web
110362889,214780,2016-06-14 09:23:40.044,51,1900,2900,web
110370815,219207,2016-06-23 09:47:15.433,109,9000,10000,web
110388810,237719,2016-07-12 18:20:19.294,107,1000,2000,web
110553254,325687,2016-12-10 11:37:44.185,193,2000,2000,web
110395718,241716,2016-07-20 13:46:41.459,108,2300,2300,web
110401559,245348,2016-07-27 09:00:40.428,107,2000,2000,iOS
113244656,293255,2019-03-27 17:31:19.273,726,2700,3200,iOS
110405008,242532,2016-07-30 10:36:24.239,167,2500,2500,web
113287881,47144,2019-03-29 04:16:06.433,1689,3230,3800,web
113297059,734682,2019-03-29 11:58:18.895,1560,1100,3700,web
111818815,849336,2018-04-10 21:42:17.207,850,1700,2700,web
111990617,596230,2018-06-14 12:02:12.523,1036,2000,2500,web
111998758,922436,2018-06-18 07:51:36.228,933,3100,3600,web
112009566,522834,2018-06-21 13:59:40.630,924,1955,2300,web
111923607,894203,2018-05-21 10:42:32.972,924,2300,2300,web
111948620,905323,2018-05-30 14:50:53.805,924,2300,2300,web
112564622,1137362,2018-12-05 11:18:47.720,1373,3800,3800,web
112563233,928802,2018-12-05 09:00:46.174,1036,2600,2600,web
112631422,667184,2018-12-15 19:18:05.421,1132,2720,3200,iOS
112574217,481198,2018-12-06 16:58:04.957,1316,2700,3200,web
112640566,815238,2018-12-17 10:09:28.668,1357,3300,4400,web
112579023,1125124,2018-12-07 13:51:15.589,1431,3420,3800,iOS
112649554,505225,2018-12-17 21:22:58.706,1360,2000,3000,web
113685754,1252440,2019-06-20 10:56:45.499,1078,3730,4300,web
113698889,1056039,2019-06-24 11:31:58.268,1888,2900,2900,web
113702001,1548221,2019-06-24 20:57:48.491,1036,1700,2700,web
113668211,146105,2019-06-16 22:02:55.021,210,2800,2800,web
113697477,1546389,2019-06-24 05:57:06.224,110,2500,3000,web
113702474,991789,2019-06-25 05:14:21.139,1782,3100,3100,iOS
113710503,1106441,2019-06-26 10:06:10.869,1782,2300,2300,web
112689894,1069805,2018-12-22 18:33:17.072,1360,3000,3000,web
113685450,815238,2019-06-20 10:07:48.514,210,2520,2800,web
113720053,1554526,2019-06-27 22:14:58.134,1036,2025,2700,web
113693482,1183669,2019-06-22 13:25:26.475,110,2550,3000,iOS
113730772,1558140,2019-06-30 23:36:50.464,210,1800,2800,web
113705476,1054406,2019-06-25 12:13:23.070,1924,3740,4400,web
113706641,1549661,2019-06-25 14:57:46.651,669,1200,2200,web
113707807,1508500,2019-06-25 18:29:32.114,1036,2200,2700,web
113712951,631228,2019-06-26 17:38:28.191,1917,2900,4000,web
113745997,1435440,2019-07-03 13:34:45.942,1036,2430,2700,web
113712122,402288,2019-06-26 14:45:24.838,1972,2805,3300,iOS
